,,,Wind_DRCSouth,Wind_angola,Wind_eswatini,Wind_lesotho,Wind_namibia,Wind_southafrica,Wind_botswana,Wind_zimbabwe,Wind_malawi,Wind_tanzania,Wind_mozambique,Wind_zambia,PV_botswana,PV_angola_PV_mozambique_corr,PV_botswana_Wind_zimbabwe_corr,PV_botswana_Wind_botswana_corr,PV_DRC_Wind_tanzania_corr,PV_botswana_Wind_mozambique_corr,PV_botswana_Wind_zambia_corr,Wind_malawi_Wind_zimbabwe_corr,Wind_southafrica_Wind_zambia_corr,Wind_DRCSouth_Wind_mozambique_corr,PV_botswana_Wind_lesotho_corr,PV_zambia_Wind_southafrica_corr,PV_botswana_Wind_namibia_corr,PV_botswana_Wind_eswatini_corr,Wind_DRCSouth_Wind_eswatini_corr,PV_DRC_Wind_DRC_corr,PV_botswana_Wind_DRCSouth_corr,PV_botswana_Wind_angola_corr
2,52,14,0.07,0.05,0.676,0.03,0.06,0.004,0.235,0.749,0.004,0.293,0.007,0.461,0.361,-0.0146923996525766,0.0459496789396302,-0.0354904972831117,-0.0257781885842553,-0.0687294402346476,-0.0010806702996212,-0.1480681749409667,0.0039550587909333,0.0872326318318853,-0.0434844804471423,-0.0471234078819831,-0.0564898905705304,0.0419770450653449,-0.0532780145607781,-0.0043809871775451,-0.0267087497655998,-0.0322458160577708
2,52,15,0.109,0.04,0.825,0.096,0.095,0.023,0.352,0.735,0.029,0.474,0.001,0.562,0.077,-0.0094159868416313,-0.0420636961847479,0.0177358604283309,0.0026044426346501,0.0666599866310239,-0.0129975444289745,-0.133954952552907,-0.0478890876021014,0.069625601981139,0.0324779369657929,0.0774207075409024,0.0492410357976287,-0.0609054827953516,-0.0636150878194846,-0.000379127973565,0.0201620790901215,0.0322731441412341
2,52,16,0.17,0.04,0.704,0.215,0.128,0.042,0.537,0.779,0.124,0.672,0.0,0.714,0.0,0.0404308140290153,-0.0748770464335041,-0.0123829541239078,-0.0189336790071409,0.1038196035464468,-0.0530232435583277,-0.1204811376275339,-0.1210334892190168,0.0404426477522833,0.0247811365926585,0.0996854065458775,0.0694050482354397,-0.0685316610291824,-0.0266963245110269,-0.0122109180233162,0.0181640044632558,0.0501592672755625
2,52,17,0.214,0.031,0.732,0.331,0.209,0.059,0.638,0.802,0.273,0.735,0.001,0.779,0.0,0.0410230255961795,-0.0798435817568872,-0.0341925222831118,-0.0276452885842553,0.1036036672280389,-0.0670591042548451,-0.0733790279260414,-0.1477930856120517,0.0192478557124823,-0.0002674763426647,0.0962473299289621,0.0519142064443949,-0.0745778779446053,-0.0138553419239622,-0.0129816040929679,0.0086628064533056,0.0521026941412341
2,52,18,0.253,0.02,0.727,0.34,0.446,0.05,0.715,0.828,0.402,0.756,0.015,0.793,0.0,0.0410230255961795,-0.0854579260354941,-0.0508196188005247,-0.0305024273902254,0.1005805587703274,-0.0700822127125566,-0.0274863816573846,-0.1573767364826984,0.0005204776030296,-0.0022109032083364,0.0980674881379173,0.0007372989817083,-0.0734981963525655,-0.0003803335906289,-0.0084918145407291,0.0002412900353951,0.0544779936437216
2,52,19,0.231,0.021,0.756,0.222,0.716,0.026,0.769,0.849,0.503,0.761,0.082,0.772,0.0,0.0410230255961795,-0.0899925887220613,-0.0624801799945546,-0.031182698534504,0.0861128254369941,-0.0655475500259894,0.0131473832679884,-0.1544788991692656,0.0092189482497957,0.0232695823638028,0.1029212433617979,-0.0575655069884408,-0.0797603495863963,-0.0085388736403801,-0.0023693742422217,0.0049918890403702,0.0542620573253137
2,52,20,0.214,0.045,0.734,0.118,0.822,0.026,0.81,0.845,0.599,0.746,0.17,0.728,0.0,0.0410230255961795,-0.0891288434484294,-0.0713335690492809,-0.0291418851016682,0.0671104294170936,-0.0560463520160392,0.0526456967008242,-0.1320869927016039,0.0124680129264127,0.0457269594782307,0.1029212433617979,-0.0804547567396846,-0.0750097505814212,-0.0139355767498329,0.0010319814791713,0.0086628064533056,0.0490795856835227
2,52,21,0.201,0.112,0.754,0.064,0.869,0.069,0.8,0.812,0.67,0.73,0.221,0.701,0.0,0.0410230255961795,-0.0820029449409668,-0.0691742058652013,-0.0269650174399767,0.0560976771782876,-0.0502160714190242,0.0753992661038093,-0.1083468385971263,0.0137992696428306,0.0573875206722605,0.0942249319190119,-0.0906037637048587,-0.0793284769495804,-0.0195137320980916,0.002120415310017,0.011469978592609,0.0346118523501893
2,52,22,0.184,0.224,0.822,0.041,0.891,0.172,0.695,0.775,0.697,0.713,0.29,0.703,0.0,0.0410230255961795,-0.0740133011598722,-0.0465008924323655,-0.0246520955494294,0.0411980712081384,-0.0506479440558401,0.0773074175963466,-0.0851199640946387,0.0133775651652186,0.0623540559956436,0.0733942324165243,-0.0953543627098339,-0.0940121466013217,-0.0305270023717234,0.0028006864542956,0.0151408960055444,0.0104269846884978
2,52,23,0.174,0.308,0.874,0.037,0.89,0.342,0.654,0.744,0.682,0.727,0.411,0.735,0.0,0.0410230255961795,-0.0673192752892255,-0.0376475033776391,-0.0265568547534095,0.0150697766807752,-0.0575579062448949,0.0656391317754511,-0.051419423547375,0.0055912387970594,0.0632178012692755,0.0390134662473701,-0.0951384263914259,-0.1052408351585356,-0.0390468056055543,0.0032088491408628,0.017300259189624,-0.0077116660577708
2,54,0,0.623,0.296,0.721,0.004,0.907,0.928,0.616,0.492,0.123,0.73,0.449,0.458,0.0,0.0410230255961795,-0.0129033230504195,-0.0294419232781366,-0.0269650174399767,0.0068641965812727,0.00225645395411,-0.0208218861349966,-0.0041076755374248,-0.0117260617004529,0.0703436997767382,-0.0794990571357144,-0.0988093438043612,-0.0722025784421177,0.1233431880511621,-0.0206006409088883,-0.0796551477755501,-0.0051204302368753
2,54,1,0.593,0.363,0.709,0.004,0.896,0.927,0.534,0.486,0.159,0.731,0.427,0.441,0.0,0.0410230255961795,-0.0116077051399717,-0.0117351451686839,-0.0271010716688324,0.0116147955862478,0.0059273713670453,-0.0167959801648473,-0.0107628075025989,-0.018227836824831,0.0703436997767382,-0.0792968173347194,-0.0964340443018737,-0.0696113426212222,0.1092455037228038,-0.0099884110581421,-0.0731770582233113,-0.0195881635702086
2,54,2,0.574,0.403,0.729,0.004,0.877,0.93,0.477,0.48,0.183,0.739,0.405,0.417,0.0,0.0410230255961795,-0.010312087229524,0.0005732249805697,-0.0281895054996782,0.0163653945912229,0.0111098430088364,-0.0137751368812653,-0.0203273892190168,-0.0242432806059255,0.0703436997767382,-0.0799035367377045,-0.0923312542521224,-0.0739300689893814,0.1095181297178287,-0.0038659707596346,-0.06907426817356,-0.028225616306527
2,54,3,0.556,0.426,0.765,0.003,0.862,0.932,0.451,0.46,0.213,0.744,0.367,0.397,0.0,0.0410230255961795,-0.0059933608613648,0.0061875692591767,-0.0288697766439568,0.0245709746907254,0.0154285693769956,-0.0071734204633548,-0.0283721491692656,-0.0343506338397564,0.0705596360951461,-0.0803080163396945,-0.089092209476003,-0.081703776452068,0.1142232468820079,-0.0004646150382416,-0.0651874144422167,-0.0331921516299101
2,54,4,0.526,0.441,0.768,0.006,0.845,0.933,0.444,0.468,0.237,0.664,0.278,0.371,0.0,0.0310480166409556,-0.0077208514086285,0.0076991234880324,-0.0179854383354991,0.0437893070290339,0.0210429136556025,-0.0083829189708175,-0.0387940177016039,-0.0551345422974678,0.0699118271399222,-0.072946488478998,-0.0854212920630677,-0.0823515854072919,0.1036878013596198,0.0019843610811613,-0.0587093248899779,-0.0364311964060295
2,54,5,0.232,0.439,0.651,0.013,0.835,0.928,0.336,0.31,0.125,0.857,0.172,0.174,0.196,-0.0103064771401388,0.0024371107804262,0.0028639438860424,-0.0312361781364941,0.0061560970787851,0.0058702415162991,0.0423520675963466,-0.1157460974279721,0.0068295930259151,0.0063150545031063,0.0396081324165243,-0.0076871567396846,-0.0052705600341575,-0.0058471755060518,0.0006325242652409,0.0004409397866389,-0.0033236372020494
2,54,6,0.241,0.208,0.303,0.005,0.724,0.853,0.077,0.138,0.066,0.877,0.227,0.107,0.447,0.0494567037056322,-0.0679892812593747,-0.0930388547457983,-0.0058870031364941,-0.0586412034187272,-0.0835178814936511,0.1193024228202272,-0.11497460874638,0.0033290427771589,-0.0750405458700279,0.101395399083191,0.063446753210564,-0.0193239074222172,0.0010970121805153,-0.0021559090680923,-0.0030309577257988,-0.0148544633214524
2,54,7,0.427,0.096,0.279,0.005,0.458,0.765,0.102,0.306,0.04,0.843,0.154,0.112,0.615,0.156387056815085,-0.0503797051399717,-0.1507082358403257,0.0180323275848988,-0.1304092462047968,-0.1422461003991237,0.0544686855067943,-0.0820165764080715,-0.05649596518304,-0.1296004473625652,0.1064778985856785,0.0034261900264844,-0.0429513133923665,-0.0186073915508279,0.0114393600861364,0.0689911616771862,-0.0703498643164773
2,54,8,0.489,0.247,0.226,0.067,0.312,0.906,0.078,0.171,0.026,0.787,0.082,0.053,0.72,0.251679087660856,-0.1316840036474344,-0.2024594974074898,0.0270366360426103,-0.2010145775480804,-0.2094130684339496,0.1163722653575406,-0.1541704628508576,-0.0936683711531892,-0.1324484375366946,0.2058676458493601,-0.0692656224113264,-0.0809678620242073,-0.0377292425458528,0.0137109640662359,0.1183957815776837,-0.012746416306527
2,54,9,0.418,0.337,0.126,0.11,0.183,0.947,0.026,0.075,0.015,0.696,0.032,0.029,0.775,0.312341512536478,-0.1997225797668374,-0.2536218119597286,0.0241274903958441,-0.2509011049112645,-0.2456803262697705,0.1630654444620182,-0.181094130388171,-0.0735485482676171,-0.1228605717406747,0.2471570005757283,-0.1489426308690379,-0.1457088924968441,-0.0427127553567981,0.0056449108324051,0.0916208024732061,0.0361785127979505
2,54,10,0.28,0.23,0.056,0.166,0.17,0.944,0.009,0.027,0.01,0.582,0.011,0.022,0.785,0.3230475237305079,-0.2306100842444493,-0.2678324405666938,0.010788807311267,-0.2673393228217123,-0.2540582683095715,0.1870014116261973,-0.1826394327513551,-0.0121593303571693,-0.0931906187556001,0.2453577199787134,-0.1590046030083414,-0.1881496524470929,-0.008557565555803,-0.0044246747397341,0.0147288402841514,-0.024064174266726
2,54,11,0.156,0.162,0.021,0.221,0.172,0.946,0.004,0.008,0.01,0.499,0.006,0.028,0.75,0.2847262500986671,-0.226573727030519,-0.2540298479050023,-0.0083967721663448,-0.2535670591401202,-0.2352281492797207,0.1957690183426152,-0.1810657737961312,0.0465849761104922,-0.0580854701237593,0.2292913329140367,-0.1481569706700329,-0.1952698234669933,0.0358746916581272,-0.0124351443914754,-0.0524009467805252,-0.0589004486448355
2,54,12,0.081,0.119,0.006,0.247,0.162,0.945,0.002,0.003,0.012,0.472,0.008,0.046,0.66,0.2008474047006571,-0.1906120155877329,-0.2121090610890819,-0.0145298190568921,-0.2099480064038018,-0.1875945365931536,0.1972177937157495,-0.1732436495423999,0.0818478457622335,-0.0367512957456498,0.1922352926155293,-0.1276303089784906,-0.1690240585416202,0.0658937196432018,-0.0161765623019232,-0.0768751557357491,-0.068069328744338
2,54,13,0.046,0.09,0.004,0.235,0.14,0.935,0.001,0.002,0.022,0.489,0.011,0.077,0.527,0.0975219290787666,-0.1338335240454444,-0.1488920627059973,-0.0089015015195787,-0.1461340034187272,-0.121765762090666,0.1933747989396301,-0.1566162691941412,0.0977710756129798,-0.0294768045764956,0.1339352239588129,-0.0962475910680428,-0.1190223661286849,0.0796320123048934,-0.0159255424014257,-0.0647377686710724,-0.05670296282394
2,54,14,0.039,0.076,0.032,0.213,0.102,0.907,0.001,0.003,0.046,0.521,0.025,0.13,0.333,0.0067604024618511,-0.0502489737966882,-0.0560330699199277,-0.0013286553753001,-0.0533562282943491,-0.0396201593543476,0.1826234713276898,-0.1259347487961312,0.0980479482497957,-0.0136685098003762,0.0538642617697581,-0.0406696119635652,-0.041514319611272,0.0762871363098685,-0.0085551906601321,-0.025182436332764,-0.0229781155602584
2,54,15,0.062,0.069,0.172,0.205,0.049,0.888,0.002,0.011,0.086,0.655,0.096,0.371,0.064,-0.0065435836078005,0.0640023804321675,0.0725730816969877,-0.0028401232857478,0.0584632811583871,0.0148061375361996,0.1623700564023167,-0.0344087844926487,0.0739244865582534,0.0189557753986287,-0.0456336735536249,0.060837494006584,0.0326101260354941,0.0412342033496695,0.0012584168025543,0.0291896124234548,0.0308867259820301
2,54,16,0.106,0.056,0.202,0.185,0.067,0.889,0.006,0.065,0.118,0.771,0.268,0.588,0.0,0.0406282178847367,0.0793014849097794,0.102279230950719,-0.0320648545046533,0.0459486702131135,-0.0258152674389247,0.129803762372466,0.0423319544376995,0.0315176169065122,0.0312592261448974,-0.0716117048969084,0.0825771636583253,0.0398683708116135,0.0273469511108635,0.007049251628425,0.0319839288413653,0.0467042861810351
2,54,17,0.158,0.05,0.12,0.14,0.145,0.867,0.011,0.25,0.098,0.819,0.483,0.559,0.0,0.0410230255961795,0.0393532660043068,0.1011995493586792,-0.0390738438081359,-0.0004776382445979,-0.0195531142050939,0.0680598556560481,0.0300711482187941,-0.0002126059790599,0.0409763604732556,-0.0671624292750179,0.0657341308225044,0.0575751489210663,0.025627807329769,0.007018367548823,0.0207552402841513,0.0479999040914828
2,54,18,0.216,0.057,0.042,0.082,0.142,0.814,0.013,0.507,0.07,0.838,0.605,0.429,0.0,0.0410230255961795,-0.0161423678265389,0.1007676767218633,-0.0416588741563946,-0.026821869090369,0.0085186071879408,-0.0300107077767877,-0.0110101160846885,-0.0047346378198559,0.0535006669409173,-0.0564437198222816,0.0663819397777283,0.0744181817568872,0.0131364125536496,0.0047054456582757,0.0082309338164896,0.0464883498626271
2,54,19,0.27,0.079,0.044,0.052,0.076,0.729,0.011,0.667,0.055,0.793,0.663,0.283,0.0,0.0410230255961795,-0.0506921787718125,0.1011995493586792,-0.0355364338578871,-0.0393461755580307,0.040045309675503,-0.0977645137469369,-0.0359944808856835,0.0028939970060147,0.0599787564931561,-0.0392533367377045,0.0806337367926536,0.0739863091200713,-0.0054418543617732,-0.0034578080730674,-0.0034296273775401,0.041737750857652
2,54,20,0.301,0.119,0.102,0.047,0.026,0.654,0.007,0.736,0.054,0.724,0.686,0.174,0.0,0.0410230255961795,-0.0655917847419618,0.102063294632311,-0.0261486920668423,-0.0443127108814138,0.0635823683819707,-0.1268035249409667,-0.035066899666778,0.009620866657756,0.0610584380851959,-0.0240853516630776,0.0914305527130516,0.0614620026524096,-0.0133442012523204,-0.0174713936452068,-0.0101236532481869,0.0331002981213336
2,54,21,0.32,0.176,0.16,0.056,0.009,0.579,0.006,0.754,0.063,0.707,0.673,0.106,0.0,0.0410230255961795,-0.0694786384733051,0.102279230950719,-0.0238357701762951,-0.0415055387421103,0.078266038033712,-0.1314218816573847,-0.0159815040200118,0.0126634198915868,0.0591150112195242,-0.0089173665884507,0.0951014701259869,0.0489376961847479,-0.0149309854563005,-0.0242741050879928,-0.0142264432979381,0.0207919279720799
2,54,22,0.329,0.244,0.218,0.082,0.014,0.489,0.01,0.741,0.082,0.692,0.63,0.065,0.0,0.0410230255961795,-0.0666714663340016,0.1014154856770871,-0.0217949567434593,-0.032220277050568,0.0871194270884384,-0.1202456435976832,0.0185211479700378,0.0111733761104923,0.0535006669409173,0.0092842155011014,0.0940217885339471,0.0364133897170862,-0.0126274674214747,-0.0167911225009281,-0.0161698701636098,0.0061082583203386
2,54,23,0.334,0.305,0.326,0.119,0.035,0.435,0.027,0.718,0.113,0.666,0.567,0.041,0.0,0.0410230255961795,-0.0617049310106185,0.0977445682641518,-0.0182575467932105,-0.0186162889908665,0.0923018987302294,-0.1024298130006682,0.0427051949849632,0.0068868328269102,0.0455110231598227,0.0202051647548328,0.08948712584738,0.0130922673290265,-0.0048432991378926,0.0003517103348926,-0.0172495517556496,-0.0070638571025469
2,55,0,0.351,0.345,0.48,0.154,0.062,0.428,0.055,0.681,0.155,0.649,0.497,0.028,0.0,0.0410230255961795,-0.053715287229524,0.0916983513487289,-0.0159446249026633,-0.0035007467023093,0.0951090708695329,-0.078719333149922,0.0470871329202866,0.0015706547174574,0.0379532520155441,0.0216208433617979,0.0836568452503651,-0.0201619257057993,0.0090459054640974,0.0093312894393703,-0.0209204691685849,-0.0157013098388653
2,55,1,0.381,0.364,0.615,0.172,0.089,0.448,0.066,0.634,0.203,0.65,0.42,0.022,0.0,0.0410230255961795,-0.0435662802643498,0.0893230518462414,-0.016080679131519,0.0131263498151035,0.0964046887799807,-0.0541617921051459,0.0387995821740179,-0.0077129462775673,0.0340663982842008,0.0175760473418974,0.0778265646533501,-0.0493133286908739,0.0289761480014108,0.0052496625736986,-0.0273985587208237,-0.0198040998886166
2,55,2,0.412,0.379,0.681,0.182,0.104,0.488,0.053,0.578,0.233,0.635,0.312,0.021,0.0,0.0410230255961795,-0.0314738464335041,0.0921302239855449,-0.0140398656986831,0.0364474722031632,0.0966206250983886,-0.0347557682245488,0.0209885040645652,-0.0266486955312987,0.0319070351001212,0.0094864553020964,0.0745875198772307,-0.0635651257057993,0.046475861807381,-0.0132537125506794,-0.0340925845914705,-0.023043144664736
2,55,3,0.439,0.381,0.704,0.217,0.132,0.525,0.037,0.519,0.238,0.626,0.19,0.026,0.0,0.0410230255961795,-0.0187336036474344,0.0955852050800722,-0.0128153776389817,0.0627917030489344,0.0955409435063488,-0.0202532659857429,0.0043833330446647,-0.0537616487651295,0.0243492639558426,0.0020035826652805,0.0685413029618079,-0.0685316610291824,0.0586761452650924,-0.0150224175258038,-0.0399228651884854,-0.0234750173015519
2,55,4,0.449,0.376,0.714,0.261,0.199,0.574,0.035,0.466,0.234,0.642,0.084,0.034,0.0,0.0287620770887168,-0.0072889787718125,0.0960170777168882,-0.0147718589822652,0.0856809528001781,0.0938134529590851,-0.00801527867231,-0.0169839543931461,-0.0773270835910002,0.0148480659458924,-0.0072415859914358,0.0540735696284745,-0.070691024213262,0.0637986688969332,-0.0076967135457043,-0.042082228372565,-0.0223953357095121
2,55,5,0.201,0.359,0.63,0.32,0.279,0.634,0.045,0.248,0.172,0.858,0.014,0.029,0.188,-0.0134977457968552,0.0051471207306749,0.0121426493586792,-0.0143701880867428,0.0130403398648548,0.0122766047003787,0.0551726481933615,-0.0435463971792158,0.0247945741204425,0.0002726952991262,0.0091918896304546,0.0047607517180267,-0.0067988555565456,-0.0129271728941115,0.0015676730214598,0.0014839049607682,-0.0024224332219499
2,55,6,0.139,0.164,0.224,0.238,0.301,0.527,0.017,0.073,0.228,0.857,0.016,0.016,0.437,0.0499233061931944,-0.0794159728016633,-0.1022761296214202,0.0422574758436053,-0.1027477596376327,-0.10002018024987,0.0874592131187346,0.0035775034426746,0.0535051989960644,-0.020285094875003,-0.0024650770362119,-0.0328090398242617,-0.0359516360291824,0.0187215706382267,-0.0042342926501819,-0.0254482791188336,-0.0239383921771738
2,55,7,0.286,0.037,0.001,0.222,0.149,0.32,0.004,0.111,0.216,0.791,0.005,0.089,0.606,0.1589804719892143,-0.1253059200653449,-0.1855355852184351,0.0873340389033068,-0.1855876422246973,-0.1480095184339496,0.0820629369993316,0.0815463677461572,-0.0151693542377663,-0.042033776591421,-0.0977311342501423,-0.1171807577347095,-0.1504203448600282,-0.0122948891876438,-0.0039035419039132,0.0124362392891265,-0.0917770357095121
2,55,8,0.299,0.122,0.001,0.498,0.096,0.705,0.011,0.099,0.19,0.704,0.001,0.106,0.709,0.251811595496677,-0.1643108961847478,-0.231076563452266,0.0822989922615157,-0.2365660671003192,-0.1787107474140491,0.0937927369993316,-0.0616501570050864,-0.0215341293621445,0.082952383731962,0.0930001015707531,-0.1742558189287393,-0.1901402579197297,-0.0173080820980916,-0.0060149831974456,0.0221299736174847,-0.0741012160577708
2,55,9,0.23,0.219,0.005,0.646,0.222,0.83,0.023,0.085,0.161,0.592,0.0,0.098,0.76,0.3095703053225477,-0.1889232713091259,-0.248449183974654,0.0332233596744511,-0.2615793218266874,-0.2015481878369347,0.1078031772978391,-0.1093171046419023,0.0115953641701937,0.172053981368778,0.1743292199787133,-0.1237279308690379,-0.207631144611272,0.0092039336979282,-0.0102579533466993,-0.0131214084720675,-0.0289916919284176
2,55,10,0.173,0.141,0.018,0.744,0.328,0.873,0.024,0.063,0.152,0.465,0.0,0.084,0.771,0.3210315038300104,-0.2049543648414643,-0.2529173209149525,-0.0374082079872404,-0.2668679904834038,-0.2133940252747456,0.1179563459545555,-0.1299797410846885,0.0390002835731788,0.2299288476623103,0.1997319085359273,-0.0673927393267493,-0.204613249213262,0.029902330090963,-0.0238453324511769,-0.0450253298651023,-0.0728728195403579
2,55,11,0.125,0.091,0.04,0.807,0.371,0.896,0.017,0.04,0.146,0.361,0.0,0.075,0.736,0.2836494175116024,-0.2039922623539021,-0.2406098556164451,-0.0898351355991807,-0.2500404083938515,-0.2046188614687755,0.1276572332679884,-0.1420719198160317,0.0620781104388505,0.2481945057468874,0.1977923926155293,-0.0407804960431672,-0.1802697903824162,0.0447559977526546,-0.0344941926501819,-0.0671492771287839,-0.0942809476498106
2,55,12,0.088,0.059,0.063,0.836,0.381,0.901,0.008,0.026,0.142,0.284,0.0,0.076,0.655,0.2029600998499108,-0.178367327030519,-0.2070864059895794,-0.1127386742807727,-0.2110965755580307,-0.172310378011064,0.1338385541635108,-0.1436730749155342,0.0798672686478057,0.2222710193041013,0.1686810995807034,-0.0300382905705304,-0.142094277571471,0.0537606155387242,-0.03575194737655,-0.0729361228999282,-0.0936467130726962
